period,town_code,town_name,county_pref,county_name,is_mountain,total_pop,n_source_counties,diversity_entropy,gini_concentration,top1_src_county,top1_src_cnt,top2_src_county,top2_src_cnt,top3_src_county,top3_src_cnt
2020H1,6800007,桃園(T07),68000,桃園,0,535,18,1.9332,0.6967,桃園,232,宜蘭,64,新北,61
2020H1,1001701,基隆(T01),10017,基隆,0,138,10,1.4295,0.658,基隆,82,宜蘭,19,桃園,10
2020H2,6300009,臺北(T09),63000,臺北,0,189,17,1.9508,0.6598,臺北,87,宜蘭,20,花蓮,18
2020H2,6600020,臺中(T20),66000,臺中,0,44,7,1.0874,0.6364,臺中,31,南投,5,宜蘭,2
2020H2,1000412,尖石鄉,10004,新竹縣,1,7876,20,1.0244,0.8825,新竹縣,5595,新竹市,1127,桃園,731
2020H2,1000506,苗栗(T06),10005,苗栗,0,57,9,1.2807,0.6628,苗栗,37,新竹縣,7,臺中,4
2020H2,1000406,新竹縣(T06),10004,新竹縣,0,252,11,1.511,0.6717,新竹縣,138,新竹市,41,桃園,29
2020H2,1000401,新竹縣(T01),10004,新竹縣,0,373,14,1.7146,0.6827,新竹縣,178,新竹市,75,桃園,40
2020H2,6300012,臺北(T12),63000,臺北,0,243,14,1.9431,0.5999,臺北,106,新竹縣,32,新北,25
2020H2,1001801,新竹市(T01),10018,新竹市,0,545,15,1.6121,0.7298,新竹市,224,新竹縣,185,苗栗,30
2020H2,1000403,新竹縣(T03),10004,新竹縣,0,78,7,1.3733,0.5678,新竹縣,39,桃園,17,新竹市,13
2020H2,1000513,苗栗(T13),10005,苗栗,0,40,12,2.1114,0.4667,苗栗,12,臺中,7,新竹縣,5
2020H2,6500002,新北(T02),65000,新北,0,309,16,2.0166,0.6442,新北,106,臺北,65,宜蘭,30
2020H2,6600027,臺中(T27),66000,臺中,0,451,19,1.5934,0.7721,臺中,266,南投,58,苗栗,24
2020H2,6600023,臺中(T23),66000,臺中,0,77,14,1.9301,0.5853,臺中,36,新竹縣,8,南投,7
2020H2,1000809,南投(T09),10008,南投,0,41,6,0.9289,0.6545,南投,30,臺中,6,苗栗,2
2020H2,6800013,復興區,68000,桃園,0,7676,20,0.6889,0.8974,桃園,6650,新竹縣,301,新北,188
2020H2,6600012,臺中(T12),66000,臺中,0,56,10,1.7238,0.5643,臺中,25,南投,10,宜蘭,6
2020H2,6800003,桃園(T03),68000,桃園,0,2593,19,0.8504,0.8718,桃園,2147,新竹縣,120,新北,88
2020H2,1000209,宜蘭(T09),10002,宜蘭,0,247,11,0.8495,0.7965,宜蘭,201,花蓮,12,臺中,8
2020H2,6500007,新北(T07),65000,新北,0,278,15,1.8916,0.6499,新北,121,桃園,32,臺北,30
2020H2,6500017,新北(T17),65000,新北,0,202,14,2.2001,0.5127,桃園,49,新北,34,宜蘭,29
2020H2,6500013,新北(T13),65000,新北,0,345,17,1.8313,0.7038,新北,163,宜蘭,39,臺北,32
2020H2,6600029,和平區,66000,臺中,1,3727,20,0.7445,0.889,臺中,3188,苗栗,110,南投,102
2020H2,6500012,新北(T12),65000,新北,0,34,10,1.9694,0.4059,基隆,13,臺北,4,宜蘭,3
2020H2,6400038,茂林區,64000,高雄,0,42,7,1.6866,0.3469,高雄,18,南投,5,宜蘭,5
2020H2,1000212,大同鄉,10002,宜蘭,1,4904,17,0.6597,0.8856,宜蘭,4258,花蓮,257,桃園,76
2020H2,1000413,五峰鄉,10004,新竹縣,1,3169,19,0.7931,0.8956,新竹縣,2578,新竹市,301,桃園,115
2020H2,1001704,基隆(T04),10017,基隆,0,38,9,1.7008,0.5088,基隆,18,桃園,5,宜蘭,4
2020H2,902003,902003(T3),90200,90200,0,55,13,2.3408,0.3692,金門,9,臺中,9,新竹縣,7
2020H2,1000204,宜蘭(T04),10002,宜蘭,0,50,11,1.092,0.6982,宜蘭,38,花蓮,2,桃園,2
2020H2,1000507,苗栗(T07),10005,苗栗,0,71,9,1.279,0.6729,臺中,35,苗栗,25,新竹縣,4
2020H2,6700034,臺南(T34),67000,臺南,0,33,10,1.9437,0.4576,臺南,11,新北,6,花蓮,5
2020H2,1001512,萬榮鄉,10015,花蓮,1,171,11,1.0025,0.7687,花蓮,131,宜蘭,12,桃園,10
2020H2,6600024,臺中(T24),66000,臺中,0,117,11,1.3607,0.7009,臺中,74,南投,15,新竹縣,7
2020H2,1001507,花蓮(T07),10015,花蓮,0,53,11,1.7385,0.5626,花蓮,27,宜蘭,6,臺中,4
2020H2,6600025,臺中(T25),66000,臺中,0,107,14,1.6739,0.6923,臺中,51,南投,25,桃園,9
2020H2,6800001,桃園(T01),68000,桃園,0,1202,20,1.749,0.7466,桃園,659,新竹縣,109,宜蘭,77
2020H2,6800002,桃園(T02),68000,桃園,0,1824,20,1.598,0.7664,桃園,1118,新竹縣,154,宜蘭,83
2020H2,1001703,基隆(T03),10017,基隆,0,43,10,1.9029,0.4814,基隆,13,宜蘭,11,臺北,5
2020H2,1000504,苗栗(T04),10005,苗栗,0,218,14,1.7006,0.6835,苗栗,112,新竹縣,29,新竹市,23
2020H2,1000801,南投(T01),10008,南投,0,104,11,1.3832,0.6871,南投,66,臺中,10,花蓮,8
2020H2,6600013,臺中(T13),66000,臺中,0,106,10,1.686,0.5717,臺中,51,南投,17,桃園,9
2020H2,1001328,屏東(T28),10013,屏東,1,35,8,1.7329,0.4536,屏東,13,臺中,7,桃園,6
2020H2,1000404,新竹縣(T04),10004,新竹縣,0,333,10,1.1282,0.7462,新竹縣,171,桃園,127,新竹市,12
2020H2,1000806,南投(T06),10008,南投,0,32,7,1.2949,0.5804,南投,19,臺中,6,花蓮,2
2020H2,1000518,泰安鄉,10005,苗栗,1,3996,19,1.0067,0.8734,苗栗,2847,臺中,763,桃園,88
2020H2,1001503,花蓮(T03),10015,花蓮,0,125,12,1.4308,0.702,花蓮,77,桃園,11,宜蘭,11
2020H2,1001504,花蓮(T04),10015,花蓮,0,327,18,1.3339,0.7905,花蓮,223,宜蘭,40,南投,9
2020H2,1000205,宜蘭(T05),10002,宜蘭,0,98,11,1.275,0.6994,宜蘭,67,新北,9,花蓮,6
2020H2,1000515,苗栗(T15),10005,苗栗,0,43,7,1.4702,0.5116,苗栗,22,臺中,7,新竹市,5
2020H2,6600005,臺中(T05),66000,臺中,0,341,16,1.5241,0.748,臺中,203,南投,53,宜蘭,16
2020H2,1000210,宜蘭(T10),10002,宜蘭,0,329,10,0.6766,0.8185,宜蘭,281,新北,16,桃園,12
2020H2,6600006,臺中(T06),66000,臺中,0,398,16,1.6636,0.7101,臺中,224,南投,52,新竹縣,21
2020H2,1001403,臺東(T03),10014,臺東,0,36,8,1.3865,0.5625,臺東,22,宜蘭,4,桃園,2
2020H2,6500029,烏來區,65000,新北,1,2599,19,1.3241,0.8379,新北,1558,臺北,569,桃園,146
2020H2,6300008,臺北(T08),63000,臺北,0,426,15,1.9612,0.6416,臺北,150,宜蘭,83,新北,67
2020H2,6600028,臺中(T28),66000,臺中,0,260,14,1.6112,0.7,臺中,142,南投,45,新竹縣,14
2020H2,6300010,臺北(T10),63000,臺北,0,354,14,1.8508,0.634,臺北,157,新北,40,桃園,34
2020H2,1000208,宜蘭(T08),10002,宜蘭,0,444,14,0.8118,0.8237,宜蘭,373,桃園,11,臺中,10
2020H2,1000712,彰化(T12),10007,彰化,0,30,6,1.438,0.4444,彰化,15,南投,5,新竹縣,4
2020H2,1000802,南投(T02),10008,南投,0,1580,19,0.9511,0.8644,南投,1248,臺中,140,桃園,38
2020H2,1000701,彰化(T01),10007,彰化,0,103,12,1.8627,0.5785,彰化,44,臺中,13,宜蘭,12
2020H2,6600026,臺中(T26),66000,臺中,0,59,10,1.5045,0.6119,臺中,34,南投,9,苗栗,3
2020H2,6800008,桃園(T08),68000,桃園,0,1311,20,1.4165,0.8018,桃園,875,新竹縣,103,新北,68
2020H2,6400009,高雄(T09),64000,高雄,0,90,16,2.1076,0.5514,高雄,39,宜蘭,9,南投,5
2020H2,6600015,臺中(T15),66000,臺中,0,114,9,1.5064,0.5906,臺中,63,苗栗,15,南投,10
2020H2,1001706,基隆(T06),10017,基隆,0,124,11,1.7474,0.5982,基隆,54,臺北,20,宜蘭,16
2020H2,6400032,高雄(T32),64000,高雄,0,34,10,1.9784,0.4353,高雄,11,新竹縣,6,苗栗,5
2020H2,902004,902004(T4),90200,90200,0,34,13,2.3208,0.3801,桃園,7,臺中,5,高雄,5
2020H2,1000203,宜蘭(T03),10002,宜蘭,0,262,12,0.905,0.8117,宜蘭,207,花蓮,16,新北,14
2020H2,6800010,桃園(T10),68000,桃園,0,1432,19,1.2967,0.8095,桃園,998,新竹縣,152,宜蘭,40
2020H2,6600017,臺中(T17),66000,臺中,0,428,18,1.4387,0.79,臺中,270,南投,52,苗栗,36
2020H2,1001705,基隆(T05),10017,基隆,0,118,13,1.8902,0.5554,基隆,57,宜蘭,11,桃園,8
2020H2,6400012,高雄(T12),64000,高雄,0,142,16,1.9681,0.618,高雄,67,新竹縣,14,桃園,11
2020H2,6300002,臺北(T02),63000,臺北,0,219,15,2.0116,0.6143,臺北,84,新北,31,宜蘭,26
2020H2,1001803,新竹市(T03),10018,新竹市,0,293,14,1.7564,0.6824,新竹市,116,新竹縣,81,桃園,28
2020H2,6400019,高雄(T19),64000,高雄,0,69,10,1.6736,0.5841,高雄,33,花蓮,11,宜蘭,8
2020H2,6800011,桃園(T11),68000,桃園,0,83,12,1.6159,0.6536,桃園,45,新竹縣,12,臺北,6
2020H2,6700031,臺南(T31),67000,臺南,0,116,13,1.8694,0.5875,臺南,53,桃園,18,南投,12
2020H2,6700033,臺南(T33),67000,臺南,0,51,11,1.9847,0.4563,臺南,20,桃園,5,花蓮,5
2020H2,6400008,高雄(T08),64000,高雄,0,34,11,1.6617,0.5561,高雄,19,宜蘭,3,臺南,2
2020H2,1000409,新竹縣(T09),10004,新竹縣,0,48,7,1.2438,0.5833,新竹縣,31,新竹市,5,桃園,4
2020H2,1000501,苗栗(T01),10005,苗栗,0,424,13,0.993,0.8008,苗栗,330,臺中,24,新竹縣,18
2020H2,6700032,臺南(T32),67000,臺南,0,88,13,2.0776,0.486,臺南,35,臺中,10,宜蘭,8
2020H2,6400004,高雄(T04),64000,高雄,0,180,17,1.9661,0.6542,高雄,82,宜蘭,20,花蓮,15
2020H2,6800005,桃園(T05),68000,桃園,0,403,17,1.9003,0.6717,桃園,191,花蓮,38,臺北,31
2020H2,6500014,新北(T14),65000,新北,0,204,15,1.9925,0.6275,新北,74,臺北,39,宜蘭,24
2020H2,1000812,信義鄉,10008,南投,1,124,9,1.4617,0.6039,南投,72,臺中,14,新竹縣,12
2020H2,6800006,桃園(T06),68000,桃園,0,239,14,1.8093,0.6315,桃園,120,新竹縣,27,宜蘭,19
2020H2,1000813,仁愛鄉,10008,南投,1,3707,20,0.7113,0.8949,南投,3168,臺中,248,桃園,53
2020H2,1001601,澎湖(T01),10016,澎湖,0,43,11,2.2737,0.2706,臺中,7,澎湖,6,新竹縣,6
2020H2,6600004,臺中(T04),66000,臺中,0,136,12,1.8254,0.5931,臺中,61,南投,21,苗栗,14
2020H2,1000201,宜蘭(T01),10002,宜蘭,0,786,16,0.8363,0.8538,宜蘭,650,桃園,36,臺北,24
2020H2,6600001,臺中(T01),66000,臺中,0,35,8,1.3649,0.5964,臺中,21,南投,5,桃園,3
2020H2,6600008,臺中(T08),66000,臺中,0,792,18,1.395,0.7967,臺中,507,南投,118,苗栗,29
2020H2,6600010,臺中(T10),66000,臺中,0,506,15,1.1334,0.7945,臺中,376,苗栗,42,南投,21
2020H2,1000207,宜蘭(T07),10002,宜蘭,0,244,11,0.5914,0.8346,宜蘭,216,臺北,8,花蓮,5
2020H2,1001509,花蓮(T09),10015,花蓮,0,97,11,0.9496,0.761,花蓮,77,新北,4,臺中,4
2020H2,1001330,屏東(T30),10013,屏東,1,30,10,2.1357,0.32,桃園,7,新竹縣,5,屏東,4
2020H2,1002002,嘉義市(T02),10020,嘉義市,0,45,17,2.427,0.4444,嘉義市,14,桃園,4,嘉義縣,4
2020H2,1002001,嘉義市(T01),10020,嘉義市,0,48,11,1.8483,0.5227,嘉義市,22,臺中,5,嘉義縣,5
2020H2,6500001,新北(T01),65000,新北,0,476,15,2.005,0.6188,新北,184,臺北,66,桃園,57
2020H2,1001702,基隆(T02),10017,基隆,0,100,15,2.2499,0.516,基隆,27,臺北,14,桃園,12
2020H2,6500004,新北(T04),65000,新北,0,185,14,2.0933,0.5548,新北,61,臺北,33,宜蘭,19
2020H2,6800012,桃園(T12),68000,桃園,0,301,14,1.5139,0.7345,桃園,170,新竹縣,54,花蓮,24
2020H2,1000913,雲林(T13),10009,雲林,0,38,12,2.3947,0.2325,臺中,6,桃園,5,雲林,4
2020H2,6300004,臺北(T04),63000,臺北,0,291,16,2.0813,0.6123,臺北,102,宜蘭,58,新竹縣,23
2020H2,6800004,桃園(T04),68000,桃園,0,849,19,1.6937,0.7636,桃園,448,新竹縣,140,宜蘭,66
2020H2,1000512,苗栗(T12),10005,苗栗,0,53,7,1.1287,0.6361,苗栗,36,臺中,7,新竹市,3
2020H2,6400002,高雄(T02),64000,高雄,0,58,13,1.8466,0.5729,高雄,29,桃園,5,臺北,4
2020H2,6500015,新北(T15),65000,新北,0,166,12,1.9389,0.5612,新北,58,臺北,31,宜蘭,21
2020H2,1000901,雲林(T01),10009,雲林,0,55,13,2.0366,0.5343,臺中,16,雲林,15,南投,6
2020H2,6500005,新北(T05),65000,新北,0,427,18,2.1378,0.6345,新北,153,臺北,56,宜蘭,39
2020H2,6800009,桃園(T09),68000,桃園,0,1217,20,1.3993,0.8174,桃園,762,新竹縣,209,花蓮,42
2020H2,6500006,新北(T06),65000,新北,0,526,14,1.9423,0.6219,新北,190,臺北,96,宜蘭,80
2020H2,1000502,苗栗(T02),10005,苗栗,0,31,9,1.8091,0.4444,苗栗,12,臺中,7,臺南,2
2020H2,6600018,臺中(T18),66000,臺中,0,205,17,1.5756,0.7254,臺中,127,南投,20,新竹縣,11
2020H2,6600003,臺中(T03),66000,臺中,0,168,15,1.6702,0.7071,臺中,86,南投,34,桃園,10
2020H2,6400014,高雄(T14),64000,高雄,0,78,14,1.8484,0.5971,高雄,40,花蓮,6,新竹縣,6
2020H2,1000509,苗栗(T09),10005,苗栗,0,111,12,1.3431,0.6944,苗栗,75,臺中,7,新竹縣,7
2020H2,1001301,屏東(T01),10013,屏東,0,102,16,2.1277,0.5625,屏東,42,桃園,10,南投,8
2020H2,1001506,花蓮(T06),10015,花蓮,0,104,9,1.0116,0.7372,花蓮,77,桃園,9,宜蘭,8
2020H2,6300001,臺北(T01),63000,臺北,0,129,13,1.9678,0.5426,臺北,56,宜蘭,12,桃園,11
2020H2,1000803,南投(T03),10008,南投,0,108,13,1.4646,0.7208,南投,61,臺中,23,新竹縣,6
2020H2,6600014,臺中(T14),66000,臺中,0,89,12,1.9557,0.5384,臺中,35,南投,14,苗栗,9
2020H2,1001404,臺東(T04),10014,臺東,0,50,11,2.0784,0.4327,臺東,15,桃園,7,花蓮,7
2020H2,6500003,新北(T03),65000,新北,0,512,19,2.0161,0.7021,新北,183,臺北,90,宜蘭,68
2020H2,1001511,秀林鄉,10015,花蓮,1,488,16,1.3817,0.7802,花蓮,310,宜蘭,76,桃園,25
2020H2,1000510,苗栗(T10),10005,苗栗,0,81,10,1.3439,0.6901,苗栗,49,新竹縣,13,臺中,7
2020H2,6500016,新北(T16),65000,新北,0,141,15,2.1418,0.5645,新北,45,桃園,27,新竹縣,17
2020H2,1000508,苗栗(T08),10005,苗栗,0,126,10,1.2692,0.6825,苗栗,85,臺中,13,宜蘭,7
2020H2,6400011,高雄(T11),64000,高雄,0,87,12,2.125,0.4511,高雄,28,南投,12,新竹縣,9
2020H2,1001707,基隆(T07),10017,基隆,0,113,14,1.791,0.6492,基隆,55,宜蘭,19,桃園,8
2020H2,6600002,臺中(T02),66000,臺中,0,167,12,1.4387,0.7101,臺中,100,南投,23,苗栗,16
2020H2,6500021,新北(T21),65000,新北,0,38,10,1.7869,0.5211,新北,17,宜蘭,5,桃園,5
2020H2,1001502,花蓮(T02),10015,花蓮,0,85,12,1.2793,0.6912,花蓮,60,桃園,4,新北,4
2020H2,6500009,新北(T09),65000,新北,0,279,14,1.9426,0.6132,新北,109,桃園,43,宜蘭,30
2020H2,6300005,臺北(T05),63000,臺北,0,118,12,2.0098,0.4887,臺北,48,新竹縣,14,桃園,10
2020H2,6600019,臺中(T19),66000,臺中,0,85,11,1.3527,0.7037,臺中,53,南投,11,花蓮,9
2020H2,6400003,高雄(T03),64000,高雄,0,147,16,2.0613,0.6127,高雄,58,桃園,17,宜蘭,16
2020H2,1000202,宜蘭(T02),10002,宜蘭,0,1104,14,0.7693,0.8421,宜蘭,933,新北,44,臺北,25
2020H2,6500023,新北(T23),65000,新北,0,75,13,2.2674,0.4164,新北,15,苗栗,10,臺北,10
2020H2,6500010,新北(T10),65000,新北,0,208,16,2.1577,0.5925,新北,55,臺北,41,桃園,24
2020H2,1000402,新竹縣(T02),10004,新竹縣,0,3179,19,1.2257,0.8488,新竹縣,2047,新竹市,626,桃園,200
2020H2,1000405,新竹縣(T05),10004,新竹縣,0,420,14,1.3873,0.7667,新竹縣,255,桃園,53,新竹市,49
2020H2,6400005,高雄(T05),64000,高雄,0,119,13,2.0283,0.5171,高雄,49,桃園,15,宜蘭,9
2020H2,6300011,臺北(T11),63000,臺北,0,266,15,1.9621,0.6276,臺北,106,宜蘭,34,新北,28
2020H2,1000407,新竹縣(T07),10004,新竹縣,0,125,11,1.2205,0.7447,新竹縣,79,新竹市,26,桃園,7
2020H2,1000511,苗栗(T11),10005,苗栗,0,540,13,0.9134,0.8145,苗栗,432,新竹縣,33,新竹市,19
2020H2,1001401,臺東(T01),10014,臺東,0,249,14,1.8189,0.6211,臺東,124,桃園,23,宜蘭,17
2020H2,1000408,新竹縣(T08),10004,新竹縣,0,206,12,1.2643,0.7597,新竹縣,131,新竹市,34,桃園,18
2020H2,6300006,臺北(T06),63000,臺北,0,165,14,2.0506,0.5719,臺北,60,宜蘭,23,新北,19
2020H2,6500011,新北(T11),65000,新北,0,237,13,2.0362,0.5537,臺北,65,新北,59,宜蘭,33
2020H2,1001513,卓溪鄉,10015,花蓮,1,138,10,1.1971,0.6986,花蓮,97,宜蘭,9,桃園,8
2020H2,1001505,花蓮(T05),10015,花蓮,0,543,14,1.2135,0.776,花蓮,387,宜蘭,42,桃園,26
2020H2,1001802,新竹市(T02),10018,新竹市,0,474,15,1.5367,0.7482,新竹市,207,新竹縣,160,桃園,35
2020H2,6300003,臺北(T03),63000,臺北,0,265,17,1.9699,0.6619,臺北,115,宜蘭,38,新竹縣,21
2020H2,6700035,臺南(T35),67000,臺南,0,60,12,1.9737,0.5306,臺南,23,桃園,8,苗栗,7
2020H2,6300007,臺北(T07),63000,臺北,0,282,14,2.0069,0.5942,臺北,101,新北,42,桃園,33
2020H2,1001501,花蓮(T01),10015,花蓮,0,560,16,1.2923,0.796,花蓮,379,宜蘭,66,桃園,30
2020H2,1000703,彰化(T03),10007,彰化,0,35,10,1.5662,0.5743,彰化,20,苗栗,4,新北,2
2020H2,6600007,臺中(T07),66000,臺中,0,205,16,1.8189,0.657,臺中,108,南投,22,新竹縣,12
2020H2,1000211,南澳鄉,10002,宜蘭,1,4748,18,0.5782,0.8983,宜蘭,4236,桃園,146,新北,83
2020H2,6500008,新北(T08),65000,新北,0,237,14,1.7928,0.6658,新北,84,桃園,74,花蓮,23
2020H2,1000710,彰化(T10),10007,彰化,0,58,12,1.9832,0.5144,彰化,23,臺中,8,南投,6
2020H2,1000808,南投(T08),10008,南投,0,32,10,1.8526,0.4938,南投,13,臺中,5,桃園,4
2020H2,1000505,苗栗(T05),10005,苗栗,0,372,16,1.6968,0.709,苗栗,204,新竹縣,45,新竹市,29
2020H2,1000804,南投(T04),10008,南投,0,46,10,1.7342,0.5522,南投,21,臺中,8,臺北,4
2020H2,6600009,臺中(T09),66000,臺中,0,452,18,1.2813,0.808,臺中,317,苗栗,38,南投,26
2020H2,6600016,臺中(T16),66000,臺中,0,89,11,1.4948,0.6578,臺中,52,南投,13,花蓮,6
2020H2,1000903,雲林(T03),10009,雲林,0,34,11,2.052,0.4439,雲林,11,花蓮,6,臺中,4
2020H2,1000206,宜蘭(T06),10002,宜蘭,0,56,9,1.2016,0.6627,宜蘭,39,新北,4,花蓮,4
2020H2,1000410,新竹縣(T10),10004,新竹縣,0,36,9,1.7175,0.5062,新竹縣,13,新竹市,11,臺中,3
2020H2,6400017,高雄(T17),64000,高雄,0,39,13,2.1692,0.4576,高雄,13,宜蘭,5,花蓮,5
2020H2,6800007,桃園(T07),68000,桃園,0,532,18,1.9424,0.6961,桃園,224,新北,67,宜蘭,63
2020H2,1001701,基隆(T01),10017,基隆,0,140,10,1.3992,0.6657,基隆,85,宜蘭,19,桃園,10
2021H1,6300009,臺北(T09),63000,臺北,0,188,17,1.92,0.6677,臺北,89,宜蘭,20,花蓮,17
2021H1,6600020,臺中(T20),66000,臺中,0,47,7,1.1838,0.614,臺中,31,桃園,5,南投,5
2021H1,1000412,尖石鄉,10004,新竹縣,1,7964,19,1.0398,0.8754,新竹縣,5581,新竹市,1163,桃園,795
2021H1,1000506,苗栗(T06),10005,苗栗,0,57,9,1.2807,0.6628,苗栗,37,新竹縣,7,臺中,4
2021H1,1000406,新竹縣(T06),10004,新竹縣,0,253,11,1.5516,0.6583,新竹縣,134,新竹市,42,桃園,32
2021H1,1000401,新竹縣(T01),10004,新竹縣,0,387,14,1.7441,0.6742,新竹縣,180,新竹市,79,桃園,41
2021H1,6300012,臺北(T12),63000,臺北,0,243,14,1.9514,0.5976,臺北,105,新竹縣,31,新北,26
2021H1,1001801,新竹市(T01),10018,新竹市,0,536,15,1.6018,0.7299,新竹市,219,新竹縣,187,苗栗,28
2021H1,1000403,新竹縣(T03),10004,新竹縣,0,76,8,1.372,0.625,新竹縣,39,桃園,18,新竹市,10
2021H1,1000513,苗栗(T13),10005,苗栗,0,38,12,2.0794,0.4781,苗栗,12,臺中,7,新竹縣,4
2021H1,6500002,新北(T02),65000,新北,0,305,16,2.003,0.6486,新北,104,臺北,66,宜蘭,30
2021H1,6600027,臺中(T27),66000,臺中,0,464,18,1.5783,0.7653,臺中,273,南投,63,宜蘭,24
2021H1,6600023,臺中(T23),66000,臺中,0,83,13,1.869,0.5894,臺中,39,南投,10,新竹縣,8
2021H1,6700036,臺南(T36),67000,臺南,0,30,8,1.6727,0.4583,臺南,14,臺北,4,花蓮,3
2021H1,1000809,南投(T09),10008,南投,0,39,6,0.9178,0.6538,南投,29,臺中,5,苗栗,2
2021H1,6800013,復興區,68000,桃園,1,8301,20,0.6494,0.9014,桃園,7269,新竹縣,306,新北,192
2021H1,6600012,臺中(T12),66000,臺中,0,61,10,1.7578,0.5459,臺中,27,南投,10,桃園,6
2021H1,6800003,桃園(T03),68000,桃園,0,2770,19,0.8181,0.8751,桃園,2318,新竹縣,120,新北,87
2021H1,1000209,宜蘭(T09),10002,宜蘭,0,266,12,0.8968,0.8058,宜蘭,213,花蓮,14,新北,10
2021H1,6500007,新北(T07),65000,新北,0,281,15,1.9033,0.6486,新北,120,桃園,34,臺北,31
2021H1,6500017,新北(T17),65000,新北,0,225,14,2.1824,0.5165,桃園,65,新北,31,宜蘭,31
2021H1,6500013,新北(T13),65000,新北,0,335,17,1.8082,0.7087,新北,162,宜蘭,36,桃園,32
2021H1,6600029,和平區,66000,臺中,1,3722,20,0.7571,0.8877,臺中,3172,苗栗,113,宜蘭,105
2021H1,6500012,新北(T12),65000,新北,0,33,10,1.9606,0.397,基隆,13,宜蘭,3,新北,3
2021H1,6400038,茂林區,64000,高雄,1,43,8,1.7579,0.3983,高雄,18,南投,5,宜蘭,5
2021H1,1000212,大同鄉,10002,宜蘭,1,4950,18,0.677,0.8902,宜蘭,4278,花蓮,261,桃園,84
2021H1,1000413,五峰鄉,10004,新竹縣,1,3195,19,0.8272,0.8916,新竹縣,2570,新竹市,313,桃園,122
2021H1,1001704,基隆(T04),10017,基隆,0,41,9,1.6602,0.5312,基隆,20,桃園,6,宜蘭,4
2021H1,902003,902003(T3),90200,90200,0,57,13,2.3516,0.359,金門,9,臺中,9,新竹縣,7
2021H1,1000204,宜蘭(T04),10002,宜蘭,0,52,11,1.0603,0.7063,宜蘭,40,花蓮,2,桃園,2
2021H1,6700034,臺南(T34),67000,臺南,0,31,10,1.9763,0.4355,臺南,10,新北,5,花蓮,5
2021H1,1000507,苗栗(T07),10005,苗栗,0,73,9,1.263,0.6788,臺中,37,苗栗,25,新竹縣,4
2021H1,1001512,萬榮鄉,10015,花蓮,1,159,11,0.995,0.7639,花蓮,123,宜蘭,9,桃園,9
2021H1,6600024,臺中(T24),66000,臺中,0,118,12,1.3739,0.7133,臺中,76,南投,12,新竹縣,8
2021H1,1001507,花蓮(T07),10015,花蓮,0,49,11,1.6462,0.59,花蓮,27,宜蘭,5,桃園,4
2021H1,6600025,臺中(T25),66000,臺中,0,110,14,1.62,0.7052,臺中,55,南投,25,桃園,9
2021H1,6800001,桃園(T01),68000,桃園,0,1295,20,1.6736,0.7595,桃園,750,新竹縣,111,宜蘭,77
2021H1,6800002,桃園(T02),68000,桃園,0,2033,20,1.4918,0.7844,桃園,1319,新竹縣,158,宜蘭,89
2021H1,1000504,苗栗(T04),10005,苗栗,0,236,14,1.6586,0.6985,苗栗,124,新竹縣,30,新竹市,27
2021H1,1000801,南投(T01),10008,南投,0,110,12,1.4727,0.6879,南投,67,臺中,12,花蓮,9
2021H1,1001703,基隆(T03),10017,基隆,0,44,10,1.9308,0.4636,基隆,12,宜蘭,12,臺北,5
2021H1,6600013,臺中(T13),66000,臺中,0,111,11,1.7042,0.5995,臺中,54,南投,18,桃園,9
2021H1,1001328,屏東(T28),10013,屏東,1,36,10,1.9462,0.4556,屏東,12,臺中,7,桃園,5
2021H1,1000404,新竹縣(T04),10004,新竹縣,0,347,10,1.1254,0.7455,新竹縣,174,桃園,137,新竹市,13
2021H1,1000806,南投(T06),10008,南投,0,32,7,1.2949,0.5804,南投,19,臺中,6,花蓮,2
2021H1,1000518,泰安鄉,10005,苗栗,1,3973,19,1.0201,0.8713,苗栗,2817,臺中,762,桃園,94
2021H1,1001503,花蓮(T03),10015,花蓮,0,127,12,1.4557,0.6988,花蓮,77,桃園,13,宜蘭,11
2021H1,1001504,花蓮(T04),10015,花蓮,0,328,18,1.3391,0.7886,花蓮,222,宜蘭,43,臺中,9
2021H1,1000205,宜蘭(T05),10002,宜蘭,0,101,11,1.2604,0.6985,宜蘭,70,新北,8,花蓮,6
2021H1,1000515,苗栗(T15),10005,苗栗,0,42,7,1.4457,0.5238,苗栗,22,臺中,7,新竹市,5
2021H1,6600005,臺中(T05),66000,臺中,0,350,16,1.5752,0.7329,臺中,205,南投,52,宜蘭,17
2021H1,1000210,宜蘭(T10),10002,宜蘭,0,351,11,0.6653,0.8329,宜蘭,302,新北,14,桃園,13
2021H1,6600006,臺中(T06),66000,臺中,0,390,15,1.6706,0.6906,臺中,218,南投,48,新竹縣,22
2021H1,1001403,臺東(T03),10014,臺東,0,35,8,1.3351,0.5893,臺東,22,宜蘭,4,桃園,2
2021H1,6500029,烏來區,65000,新北,1,2637,19,1.3299,0.8379,新北,1568,臺北,585,桃園,159
2021H1,6300008,臺北(T08),63000,臺北,0,423,14,1.9553,0.6179,臺北,151,宜蘭,82,新北,63
2021H1,6600028,臺中(T28),66000,臺中,0,262,14,1.6201,0.6963,臺中,143,南投,45,新竹縣,15
2021H1,6300010,臺北(T10),63000,臺北,0,345,13,1.8149,0.6158,臺北,156,新北,38,宜蘭,32
