source_code,source_name,target_code,target_name,similarity,source_pop,target_pop,source_is_mountain,target_is_mountain
1000201,宜蘭市,1000202,羅東,0.9106,265,311,0,0
1000201,宜蘭市,1000203,蘇澳,0.9195,265,118,0,0
1000201,宜蘭市,1000204,頭城,0.8561,265,35,0,0
1000201,宜蘭市,1000205,礁溪,0.8649,265,69,0,0
1000201,宜蘭市,1000206,壯圍,0.8553,265,45,0,0
1000201,宜蘭市,1000207,員山,0.8082,265,120,0,0
1000201,宜蘭市,1000208,冬山,0.8458,265,183,0,0
1000201,宜蘭市,1000209,五結,0.8572,265,132,0,0
1000201,宜蘭市,1000210,三星,0.8508,265,141,0,0
1000201,宜蘭市,1000211,大同,0.8564,265,723,0,1
1000201,宜蘭市,1000212,南澳,0.8424,265,791,0,1
1000202,羅東,1000203,蘇澳,0.8754,311,118,0,0
1000202,羅東,1000204,頭城,0.8224,311,35,0,0
1000202,羅東,1000205,礁溪,0.8796,311,69,0,0
1000202,羅東,1000206,壯圍,0.8641,311,45,0,0
1000202,羅東,1000207,員山,0.8026,311,120,0,0
1000202,羅東,1000208,冬山,0.8620,311,183,0,0
1000202,羅東,1000209,五結,0.8683,311,132,0,0
1000202,羅東,1000210,三星,0.8285,311,141,0,0
1000202,羅東,1000211,大同,0.8572,311,723,0,1
1000202,羅東,1000212,南澳,0.8415,311,791,0,1
1000203,蘇澳,1000204,頭城,0.8785,118,35,0,0
1000203,蘇澳,1000205,礁溪,0.8854,118,69,0,0
1000203,蘇澳,1000206,壯圍,0.8742,118,45,0,0
1000203,蘇澳,1000207,員山,0.7938,118,120,0,0
1000203,蘇澳,1000208,冬山,0.8299,118,183,0,0
1000203,蘇澳,1000209,五結,0.8580,118,132,0,0
1000203,蘇澳,1000210,三星,0.8748,118,141,0,0
1000203,蘇澳,1000211,大同,0.8035,118,723,0,1
1000203,蘇澳,1000212,南澳,0.8241,118,791,0,1
1000204,頭城,1000205,礁溪,0.8733,35,69,0,0
1000204,頭城,1000206,壯圍,0.8063,35,45,0,0
1000204,頭城,1000207,員山,0.7988,35,120,0,0
1000204,頭城,1000208,冬山,0.8278,35,183,0,0
1000204,頭城,1000209,五結,0.8011,35,132,0,0
1000204,頭城,1000210,三星,0.7919,35,141,0,0
1000204,頭城,1000211,大同,0.7712,35,723,0,1
1000204,頭城,1000212,南澳,0.8314,35,791,0,1
1000205,礁溪,1000206,壯圍,0.8841,69,45,0,0
1000205,礁溪,1000207,員山,0.8293,69,120,0,0
1000205,礁溪,1000208,冬山,0.8629,69,183,0,0
1000205,礁溪,1000209,五結,0.8603,69,132,0,0
1000205,礁溪,1000210,三星,0.8245,69,141,0,0
1000205,礁溪,1000211,大同,0.7908,69,723,0,1
1000205,礁溪,1000212,南澳,0.8091,69,791,0,1
1000206,壯圍,1000207,員山,0.7861,45,120,0,0
1000206,壯圍,1000208,冬山,0.8525,45,183,0,0
1000206,壯圍,1000209,五結,0.8419,45,132,0,0
1000206,壯圍,1000210,三星,0.7910,45,141,0,0
1000206,壯圍,1000211,大同,0.7500,45,723,0,1
1000206,壯圍,1000212,南澳,0.7897,45,791,0,1
1000207,員山,1000208,冬山,0.8653,120,183,0,0
1000207,員山,1000209,五結,0.8629,120,132,0,0
1000207,員山,1000210,三星,0.8259,120,141,0,0
1000207,員山,1000211,大同,0.7158,120,723,0,1
1000207,員山,1000212,南澳,0.7305,120,791,0,1
1000208,冬山,1000209,五結,0.8820,183,132,0,0
1000208,冬山,1000210,三星,0.8246,183,141,0,0
1000208,冬山,1000211,大同,0.7842,183,723,0,1
1000208,冬山,1000212,南澳,0.7971,183,791,0,1
1000209,五結,1000210,三星,0.8436,132,141,0,0
1000209,五結,1000211,大同,0.7717,132,723,0,1
1000209,五結,1000212,南澳,0.7860,132,791,0,1
1000210,三星,1000211,大同,0.7684,141,723,0,1
1000210,三星,1000212,南澳,0.7504,141,791,0,1
1000211,大同,1000212,南澳,0.8814,723,791,1,1
1000211,大同,6300006,大同,0.6605,723,127,1,0
1000211,大同,6300008,文山,0.6629,723,281,1,0
1000401,竹北,1000402,竹東,0.8919,250,704,0,0
1000401,竹北,1000403,新埔,0.7674,250,56,0,0
1000401,竹北,1000405,湖口,0.8419,250,243,0,0
1000401,竹北,1000406,新豐,0.9088,250,143,0,0
1000401,竹北,1000407,芎林,0.7077,250,92,0,0
1000401,竹北,1000408,橫山,0.8097,250,106,0,0
1000401,竹北,1000409,北埔,0.6801,250,33,0,0
1000401,竹北,1000410,寶山,0.8305,250,37,0,0
1000401,竹北,1000412,尖石,0.8652,250,1006,0,1
1000401,竹北,1000413,五峰,0.7956,250,642,0,1
1000401,竹北,1001801,新竹東區(舊),0.8440,250,288,0,0
1000401,竹北,1001802,新竹北區(舊),0.8811,250,293,0,0
1000401,竹北,1001803,新竹香山(舊),0.8100,250,200,0,0
1000401,竹北,6800004,楊梅,0.6752,250,454,0,0
1000401,竹北,6800009,龍潭,0.6925,250,524,0,0
1000402,竹東,1000403,新埔,0.7603,704,56,0,0
1000402,竹東,1000404,關西,0.6829,704,203,0,0
1000402,竹東,1000405,湖口,0.8332,704,243,0,0
1000402,竹東,1000406,新豐,0.8761,704,143,0,0
1000402,竹東,1000407,芎林,0.7231,704,92,0,0
1000402,竹東,1000408,橫山,0.8424,704,106,0,0
1000402,竹東,1000409,北埔,0.7377,704,33,0,0
1000402,竹東,1000410,寶山,0.7819,704,37,0,0
1000402,竹東,1000412,尖石,0.9241,704,1006,0,1
1000402,竹東,1000413,五峰,0.8679,704,642,0,1
1000402,竹東,1001801,新竹東區(舊),0.8336,704,288,0,0
1000402,竹東,1001802,新竹北區(舊),0.8393,704,293,0,0
1000402,竹東,1001803,新竹香山(舊),0.7600,704,200,0,0
1000402,竹東,6800004,楊梅,0.6601,704,454,0,0
1000402,竹東,6800009,龍潭,0.6715,704,524,0,0
1000403,新埔,1000404,關西,0.8079,56,203,0,0
1000403,新埔,1000405,湖口,0.7998,56,243,0,0
1000403,新埔,1000406,新豐,0.8094,56,143,0,0
1000403,新埔,1000407,芎林,0.7267,56,92,0,0
1000403,新埔,1000408,橫山,0.7935,56,106,0,0
1000403,新埔,1000412,尖石,0.7772,56,1006,0,1
1000403,新埔,1000413,五峰,0.7315,56,642,0,1
1000403,新埔,1001801,新竹東區(舊),0.6890,56,288,0,0
1000403,新埔,1001802,新竹北區(舊),0.7449,56,293,0,0
1000403,新埔,1001803,新竹香山(舊),0.6693,56,200,0,0
1000403,新埔,6800009,龍潭,0.6658,56,524,0,0
1000404,關西,1000405,湖口,0.7454,203,243,0,0
1000404,關西,1000406,新豐,0.6921,203,143,0,0
1000404,關西,1000407,芎林,0.7392,203,92,0,0
1000404,關西,1000408,橫山,0.7831,203,106,0,0
1000404,關西,1000409,北埔,0.7264,203,33,0,0
1000404,關西,1000412,尖石,0.7256,203,1006,0,1
1000404,關西,1000413,五峰,0.7517,203,642,0,1
1000404,關西,6800009,龍潭,0.6673,203,524,0,0
1000405,湖口,1000406,新豐,0.8450,243,143,0,0
1000405,湖口,1000407,芎林,0.7462,243,92,0,0
1000405,湖口,1000408,橫山,0.8364,243,106,0,0
1000405,湖口,1000409,北埔,0.7018,243,33,0,0
1000405,湖口,1000410,寶山,0.7522,243,37,0,0
1000405,湖口,1000412,尖石,0.8745,243,1006,0,1
1000405,湖口,1000413,五峰,0.8186,243,642,0,1
1000405,湖口,1001801,新竹東區(舊),0.7996,243,288,0,0
1000405,湖口,1001802,新竹北區(舊),0.8255,243,293,0,0
1000405,湖口,1001803,新竹香山(舊),0.7628,243,200,0,0
1000406,新豐,1000407,芎林,0.7442,143,92,0,0
1000406,新豐,1000408,橫山,0.8179,143,106,0,0
1000406,新豐,1000409,北埔,0.6876,143,33,0,0
1000406,新豐,1000410,寶山,0.8012,143,37,0,0
1000406,新豐,1000412,尖石,0.8672,143,1006,0,1
1000406,新豐,1000413,五峰,0.7949,143,642,0,1
1000406,新豐,1001801,新竹東區(舊),0.8461,143,288,0,0
1000406,新豐,1001802,新竹北區(舊),0.8971,143,293,0,0
1000406,新豐,1001803,新竹香山(舊),0.8167,143,200,0,0
1000406,新豐,6800004,楊梅,0.6603,143,454,0,0
1000406,新豐,6800009,龍潭,0.6887,143,524,0,0
1000407,芎林,1000408,橫山,0.8409,92,106,0,0
1000407,芎林,1000409,北埔,0.7648,92,33,0,0
1000407,芎林,1000410,寶山,0.7036,92,37,0,0
1000407,芎林,1000412,尖石,0.7237,92,1006,0,1
1000407,芎林,1000413,五峰,0.8235,92,642,0,1
1000407,芎林,1001801,新竹東區(舊),0.7779,92,288,0,0
1000407,芎林,1001802,新竹北區(舊),0.7889,92,293,0,0
1000407,芎林,1001803,新竹香山(舊),0.7263,92,200,0,0
1000408,橫山,1000409,北埔,0.7782,106,33,0,0
1000408,橫山,1000410,寶山,0.7129,106,37,0,0
1000408,橫山,1000412,尖石,0.8338,106,1006,0,1
1000408,橫山,1000413,五峰,0.9087,106,642,0,1
1000408,橫山,1001801,新竹東區(舊),0.7686,106,288,0,0
1000408,橫山,1001802,新竹北區(舊),0.8024,106,293,0,0
1000408,橫山,1001803,新竹香山(舊),0.7047,106,200,0,0
1000409,北埔,1000412,尖石,0.7449,33,1006,0,1
1000409,北埔,1000413,五峰,0.8212,33,642,0,1
1000409,北埔,1001801,新竹東區(舊),0.6907,33,288,0,0
1000410,寶山,1000412,尖石,0.7370,37,1006,0,1
1000410,寶山,1000413,五峰,0.7376,37,642,0,1
1000410,寶山,1000504,竹南,0.6655,37,149,0,0
1000410,寶山,1001801,新竹東區(舊),0.8714,37,288,0,0
1000410,寶山,1001802,新竹北區(舊),0.8497,37,293,0,0
1000410,寶山,1001803,新竹香山(舊),0.8824,37,200,0,0
1000412,尖石,1000413,五峰,0.8640,1006,642,1,1
1000412,尖石,1001801,新竹東區(舊),0.8160,1006,288,1,0
1000412,尖石,1001802,新竹北區(舊),0.8134,1006,293,1,0
1000412,尖石,1001803,新竹香山(舊),0.7204,1006,200,1,0
1000412,尖石,6800004,楊梅,0.6750,1006,454,1,0
1000412,尖石,6800009,龍潭,0.7018,1006,524,1,0
1000413,五峰,1001801,新竹東區(舊),0.8026,642,288,1,0
1000413,五峰,1001802,新竹北區(舊),0.7955,642,293,1,0
1000413,五峰,1001803,新竹香山(舊),0.7219,642,200,1,0
1000501,苗栗市,1000504,竹南,0.7450,187,149,0,0
1000501,苗栗市,1000505,頭份,0.7186,187,217,0,0
1000501,苗栗市,1000506,後龍,0.8106,187,46,0,0
1000501,苗栗市,1000507,卓蘭,0.6683,187,54,0,0
1000501,苗栗市,1000508,大湖,0.8862,187,74,0,0
1000501,苗栗市,1000509,公館,0.8543,187,62,0,0
1000501,苗栗市,1000510,銅鑼,0.7957,187,55,0,0
1000501,苗栗市,1000511,南庄,0.8406,187,237,0,0
1000501,苗栗市,1000512,頭屋,0.8449,187,34,0,0
1000501,苗栗市,1000515,造橋,0.8086,187,40,0,0
1000501,苗栗市,1000518,泰安,0.8556,187,794,0,1
1000504,竹南,1000505,頭份,0.8579,149,217,0,0
1000504,竹南,1000506,後龍,0.7022,149,46,0,0
1000504,竹南,1000508,大湖,0.7195,149,74,0,0
1000504,竹南,1000509,公館,0.7439,149,62,0,0
1000504,竹南,1000510,銅鑼,0.7525,149,55,0,0
1000504,竹南,1000511,南庄,0.6823,149,237,0,0
1000504,竹南,1000512,頭屋,0.6757,149,34,0,0
1000504,竹南,1000513,三義,0.6823,149,30,0,0
1000504,竹南,1000515,造橋,0.7339,149,40,0,0
1000504,竹南,1000518,泰安,0.7133,149,794,0,1
1000505,頭份,1000506,後龍,0.7033,217,46,0,0
1000505,頭份,1000508,大湖,0.6675,217,74,0,0
1000505,頭份,1000509,公館,0.7028,217,62,0,0
1000505,頭份,1000510,銅鑼,0.7729,217,55,0,0
1000505,頭份,1000511,南庄,0.7008,217,237,0,0
1000505,頭份,1000513,三義,0.6697,217,30,0,0
1000505,頭份,1000518,泰安,0.7148,217,794,0,1
1000506,後龍,1000508,大湖,0.7738,46,74,0,0
1000506,後龍,1000509,公館,0.8128,46,62,0,0
1000506,後龍,1000510,銅鑼,0.7553,46,55,0,0
1000506,後龍,1000511,南庄,0.8553,46,237,0,0
1000506,後龍,1000512,頭屋,0.7558,46,34,0,0
1000506,後龍,1000515,造橋,0.7304,46,40,0,0
1000506,後龍,1000518,泰安,0.7356,46,794,0,1
1000507,卓蘭,1000508,大湖,0.7312,54,74,0,0
1000507,卓蘭,1000518,泰安,0.7508,54,794,0,1
1000507,卓蘭,6600002,臺中東區,0.7013,54,115,0,0
1000507,卓蘭,6600004,臺中西區,0.6667,54,108,0,0
1000507,卓蘭,6600008,北屯,0.6838,54,410,0,0
1000507,卓蘭,6600009,豐原,0.7117,54,222,0,0
1000507,卓蘭,6600010,東勢,0.7097,54,241,0,0
1000507,卓蘭,6600011,大甲,0.7188,54,32,0,0
1000507,卓蘭,6600015,后里,0.6905,54,84,0,0
1000507,卓蘭,6600016,神岡,0.6664,54,59,0,0
1000507,卓蘭,6600017,潭子,0.7015,54,225,0,0
1000507,卓蘭,6600026,霧峰,0.6620,54,48,0,0
1000508,大湖,1000509,公館,0.8697,74,62,0,0
1000508,大湖,1000510,銅鑼,0.7263,74,55,0,0
1000508,大湖,1000511,南庄,0.7862,74,237,0,0
1000508,大湖,1000512,頭屋,0.8672,74,34,0,0
1000508,大湖,1000513,三義,0.6712,74,30,0,0
1000508,大湖,1000515,造橋,0.8507,74,40,0,0
1000508,大湖,1000518,泰安,0.9018,74,794,0,1
1000509,公館,1000510,銅鑼,0.7672,62,55,0,0
1000509,公館,1000511,南庄,0.8117,62,237,0,0
1000509,公館,1000512,頭屋,0.7818,62,34,0,0
1000509,公館,1000515,造橋,0.8024,62,40,0,0
1000509,公館,1000518,泰安,0.8187,62,794,0,1
1000510,銅鑼,1000511,南庄,0.7259,55,237,0,0
1000510,銅鑼,1000512,頭屋,0.6813,55,34,0,0
1000510,銅鑼,1000515,造橋,0.7068,55,40,0,0
1000510,銅鑼,1000518,泰安,0.7605,55,794,0,1
1000511,南庄,1000512,頭屋,0.7610,237,34,0,0
1000511,南庄,1000515,造橋,0.7396,237,40,0,0
1000511,南庄,1000518,泰安,0.7591,237,794,0,1
1000512,頭屋,1000515,造橋,0.8721,34,40,0,0
1000512,頭屋,1000518,泰安,0.7940,34,794,0,1
1000513,三義,6600002,臺中東區,0.6783,30,115,0,0
1000513,三義,6600006,西屯,0.6650,30,247,0,0
1000513,三義,6600011,大甲,0.6771,30,32,0,0
1000513,三義,6600014,梧棲,0.6619,30,70,0,0
1000515,造橋,1000518,泰安,0.8060,40,794,0,1
1000701,彰化市,1000710,員林,0.7068,78,53,0,0
1000710,員林,1000712,1000712,0.8256,53,37,0,0
1000710,員林,6600007,南屯,0.6627,53,130,0,0
1000801,南投市,1000802,埔里,0.8675,87,428,0,0
1000801,南投市,1000803,草屯,0.7413,87,98,0,0
1000801,南投市,1000804,竹山,0.6719,87,44,0,0
1000801,南投市,1000806,名間,0.7957,87,31,0,0
1000801,南投市,1000809,魚池,0.7126,87,32,0,0
1000801,南投市,1000812,信義,0.7419,87,88,0,0
1000801,南投市,1000813,仁愛,0.8531,87,710,0,1
1000802,埔里,1000803,草屯,0.7700,428,98,0,0
1000802,埔里,1000804,竹山,0.7377,428,44,0,0
1000802,埔里,1000806,名間,0.8052,428,31,0,0
1000802,埔里,1000809,魚池,0.7407,428,32,0,0
1000802,埔里,1000812,信義,0.8033,428,88,0,0
1000802,埔里,1000813,仁愛,0.9446,428,710,0,1
1000803,草屯,1000804,竹山,0.8270,98,44,0,0
1000803,草屯,1000806,名間,0.7785,98,31,0,0
1000803,草屯,1000812,信義,0.7122,98,88,0,0
1000803,草屯,1000813,仁愛,0.7926,98,710,0,1
1000803,草屯,6600005,臺中北區,0.6752,98,220,0,0
1000803,草屯,6600012,清水,0.6847,98,61,0,0
1000803,草屯,6600025,龍井,0.7678,98,83,0,0
1000803,草屯,6600026,霧峰,0.6790,98,48,0,0
1000803,草屯,6600027,太平,0.6753,98,256,0,0
1000803,草屯,6600028,大里,0.6775,98,161,0,0
1000804,竹山,1000806,名間,0.7676,44,31,0,0
1000804,竹山,1000809,魚池,0.6648,44,32,0,0
1000804,竹山,1000812,信義,0.6932,44,88,0,0
1000804,竹山,1000813,仁愛,0.7680,44,710,0,1
1000804,竹山,6600025,龍井,0.7010,44,83,0,0
1000806,名間,1000809,魚池,0.7681,31,32,0,0
1000806,名間,1000812,信義,0.7009,31,88,0,0
1000806,名間,1000813,仁愛,0.8138,31,710,0,1
1000806,名間,6600012,清水,0.6653,31,61,0,0
1000806,名間,6600025,龍井,0.6840,31,83,0,0
1000809,魚池,1000813,仁愛,0.7507,32,710,0,1
1000812,信義,1000813,仁愛,0.7951,88,710,0,1
1000813,仁愛,6600025,龍井,0.6729,710,83,1,0
1000901,斗六,1000913,1000913,0.6836,46,36,0,0
1000913,1000913,6600014,梧棲,0.7008,36,70,0,0
1001301,屏東市,1001330,來義,0.6641,91,32,0,0
1001330,來義,1001601,馬公,0.6771,32,45,0,0
1001330,來義,6400003,左營,0.6954,32,107,0,0
1001330,來義,6400005,三民,0.7011,32,92,0,0
1001330,來義,6400011,小港,0.6679,32,75,0,0
1001330,來義,6500016,泰山,0.6641,32,91,0,0
1001330,來義,6500017,林口,0.6733,32,191,0,0
1001330,來義,6800001,桃園,0.7100,32,609,0,0
1001330,來義,6800002,中壢,0.7266,32,749,0,0
1001330,來義,6800004,楊梅,0.7070,32,454,0,0
1001330,來義,6800005,蘆竹,0.6880,32,260,0,0
1001330,來義,6800006,大園,0.6988,32,161,0,0
1001330,來義,6800008,八德,0.6780,32,528,0,0
1001330,來義,6800010,平鎮,0.6763,32,559,0,0
1001330,來義,902004,902004,0.6750,32,40,0,0
1001401,臺東市,1001404,卑南,0.8147,168,45,0,0
1001401,臺東市,6400003,左營,0.6748,168,107,0,0
1001401,臺東市,6400004,楠梓,0.6606,168,130,0,0
1001601,馬公,1001702,基隆七堵,0.6840,45,81,0,0
1001601,馬公,6300001,松山,0.6952,45,105,0,0
1001601,馬公,6300002,信義,0.6667,45,165,0,0
1001601,馬公,6300004,中山,0.6713,45,209,0,0
1001601,馬公,6300010,內湖,0.6899,45,220,0,0
1001601,馬公,6300011,士林,0.6898,45,176,0,0
1001601,馬公,6400005,三民,0.7643,45,92,0,0
1001601,馬公,6400009,6400009,0.6684,45,79,0,0
1001601,馬公,6500001,板橋,0.7258,45,310,0,0
1001601,馬公,6500002,三重,0.6956,45,206,0,0
1001601,馬公,6500003,中和,0.7011,45,316,0,0
1001601,馬公,6500004,永和,0.6760,45,148,0,0
1001601,馬公,6500005,新莊,0.6855,45,291,0,0
1001601,馬公,6500006,新店,0.6860,45,345,0,0
1001601,馬公,6500009,三峽,0.7450,45,194,0,0
1001601,馬公,6500010,淡水,0.7294,45,182,0,0
1001601,馬公,6500011,汐止,0.6628,45,182,0,0
1001601,馬公,6500013,土城,0.7262,45,202,0,0
1001601,馬公,6500015,五股,0.6649,45,127,0,0
1001601,馬公,6500017,林口,0.7205,45,191,0,0
1001601,馬公,6800007,龜山,0.7263,45,330,0,0
1001601,馬公,902004,902004,0.6667,45,40,0,0
1001701,基隆中正,1001702,基隆七堵,0.6679,112,81,0,0
1001701,基隆中正,1001703,基隆暖暖,0.7839,112,39,0,0
1001701,基隆中正,1001704,基隆仁愛,0.8060,112,33,0,0
1001701,基隆中正,1001705,基隆中山,0.8031,112,95,0,0
1001701,基隆中正,1001706,基隆安樂,0.8033,112,97,0,0
1001701,基隆中正,1001707,基隆信義,0.8584,112,98,0,0
1001702,基隆七堵,1001703,基隆暖暖,0.7113,81,39,0,0
1001702,基隆七堵,1001704,基隆仁愛,0.6644,81,33,0,0
1001702,基隆七堵,1001705,基隆中山,0.7708,81,95,0,0
1001702,基隆七堵,1001706,基隆安樂,0.6959,81,97,0,0
1001702,基隆七堵,1001707,基隆信義,0.6862,81,98,0,0
1001702,基隆七堵,6300001,松山,0.6942,81,105,0,0
1001702,基隆七堵,6300002,信義,0.7223,81,165,0,0
1001702,基隆七堵,6300003,大安,0.6830,81,187,0,0
1001702,基隆七堵,6300004,中山,0.6948,81,209,0,0
1001702,基隆七堵,6300005,中正,0.6601,81,115,0,0
1001702,基隆七堵,6300006,大同,0.6821,81,127,0,0
1001702,基隆七堵,6300007,萬華,0.7255,81,193,0,0
1001702,基隆七堵,6300008,文山,0.6980,81,281,0,0
1001702,基隆七堵,6300009,南港,0.6879,81,140,0,0
1001702,基隆七堵,6300010,內湖,0.7432,81,220,0,0
1001702,基隆七堵,6300011,士林,0.7127,81,176,0,0
1001702,基隆七堵,6300012,北投,0.6780,81,182,0,0
1001702,基隆七堵,6500001,板橋,0.7694,81,310,0,0
1001702,基隆七堵,6500002,三重,0.7149,81,206,0,0
1001702,基隆七堵,6500003,中和,0.7207,81,316,0,0
1001702,基隆七堵,6500004,永和,0.7026,81,148,0,0
1001702,基隆七堵,6500005,新莊,0.7717,81,291,0,0
1001702,基隆七堵,6500006,新店,0.7105,81,345,0,0
1001702,基隆七堵,6500007,樹林,0.6928,81,178,0,0
1001702,基隆七堵,6500009,三峽,0.7558,81,194,0,0
1001702,基隆七堵,6500010,淡水,0.7838,81,182,0,0
1001702,基隆七堵,6500011,汐止,0.7357,81,182,0,0
1001702,基隆七堵,6500013,土城,0.7339,81,202,0,0
1001702,基隆七堵,6500014,蘆洲,0.7172,81,140,0,0
1001702,基隆七堵,6500015,五股,0.6943,81,127,0,0
1001702,基隆七堵,6500016,泰山,0.6684,81,91,0,0
1001702,基隆七堵,6500017,林口,0.7919,81,191,0,0
1001702,基隆七堵,6500023,八里,0.6600,81,59,0,0
1001702,基隆七堵,6800001,桃園,0.7389,81,609,0,0
1001702,基隆七堵,6800002,中壢,0.6758,81,749,0,0
1001702,基隆七堵,6800004,楊梅,0.6866,81,454,0,0
1001702,基隆七堵,6800005,蘆竹,0.7086,81,260,0,0
1001702,基隆七堵,6800006,大園,0.6934,81,161,0,0
1001702,基隆七堵,6800007,龜山,0.7751,81,330,0,0
1001703,基隆暖暖,1001704,基隆仁愛,0.7016,39,33,0,0
1001703,基隆暖暖,1001705,基隆中山,0.8440,39,95,0,0
1001703,基隆暖暖,1001706,基隆安樂,0.8229,39,97,0,0
1001703,基隆暖暖,1001707,基隆信義,0.8087,39,98,0,0
1001704,基隆仁愛,1001705,基隆中山,0.7633,33,95,0,0
1001704,基隆仁愛,1001706,基隆安樂,0.7257,33,97,0,0
1001704,基隆仁愛,1001707,基隆信義,0.7696,33,98,0,0
1001705,基隆中山,1001706,基隆安樂,0.8012,95,97,0,0
1001705,基隆中山,1001707,基隆信義,0.8337,95,98,0,0
1001706,基隆安樂,1001707,基隆信義,0.7714,97,98,0,0
1001801,新竹東區(舊),1001802,新竹北區(舊),0.8907,288,293,0,0
1001801,新竹東區(舊),1001803,新竹香山(舊),0.8460,288,200,0,0
1001802,新竹北區(舊),1001803,新竹香山(舊),0.8732,293,200,0,0
6300001,松山,6300002,信義,0.8900,105,165,0,0
6300001,松山,6300003,大安,0.9112,105,187,0,0
6300001,松山,6300004,中山,0.8305,105,209,0,0
6300001,松山,6300005,中正,0.8286,105,115,0,0
6300001,松山,6300006,大同,0.8552,105,127,0,0
6300001,松山,6300007,萬華,0.7987,105,193,0,0
6300001,松山,6300008,文山,0.8304,105,281,0,0
6300001,松山,6300009,南港,0.7738,105,140,0,0
6300001,松山,6300010,內湖,0.8487,105,220,0,0
6300001,松山,6300011,士林,0.8465,105,176,0,0
6300001,松山,6300012,北投,0.8081,105,182,0,0
6300001,松山,6500001,板橋,0.7194,105,310,0,0
6300001,松山,6500002,三重,0.7422,105,206,0,0
6300001,松山,6500003,中和,0.7767,105,316,0,0
6300001,松山,6500004,永和,0.7654,105,148,0,0
6300001,松山,6500005,新莊,0.7230,105,291,0,0
6300001,松山,6500006,新店,0.7437,105,345,0,0
6300001,松山,6500009,三峽,0.6811,105,194,0,0
6300001,松山,6500010,淡水,0.7736,105,182,0,0
6300001,松山,6500011,汐止,0.8377,105,182,0,0
6300001,松山,6500013,土城,0.7031,105,202,0,0
6300001,松山,6500014,蘆洲,0.7405,105,140,0,0
6300001,松山,6500015,五股,0.7075,105,127,0,0
6300001,松山,6500017,林口,0.7470,105,191,0,0
6300001,松山,6500023,八里,0.6609,105,59,0,0
6300001,松山,6500029,烏來,0.6846,105,761,0,1
6300001,松山,6800007,龜山,0.6965,105,330,0,0
6300002,信義,6300003,大安,0.9020,165,187,0,0
6300002,信義,6300004,中山,0.8632,165,209,0,0
6300002,信義,6300005,中正,0.8348,165,115,0,0
6300002,信義,6300006,大同,0.9093,165,127,0,0
6300002,信義,6300007,萬華,0.8384,165,193,0,0
6300002,信義,6300008,文山,0.8853,165,281,0,0
6300002,信義,6300009,南港,0.8093,165,140,0,0
6300002,信義,6300010,內湖,0.8652,165,220,0,0
6300002,信義,6300011,士林,0.8633,165,176,0,0
6300002,信義,6300012,北投,0.8402,165,182,0,0
6300002,信義,6500001,板橋,0.7749,165,310,0,0
6300002,信義,6500002,三重,0.7714,165,206,0,0
6300002,信義,6500003,中和,0.8323,165,316,0,0
6300002,信義,6500004,永和,0.8310,165,148,0,0
6300002,信義,6500005,新莊,0.7849,165,291,0,0
6300002,信義,6500006,新店,0.8103,165,345,0,0
6300002,信義,6500007,樹林,0.7009,165,178,0,0
6300002,信義,6500009,三峽,0.6875,165,194,0,0
6300002,信義,6500010,淡水,0.7891,165,182,0,0
6300002,信義,6500011,汐止,0.8776,165,182,0,0
6300002,信義,6500013,土城,0.7151,165,202,0,0
6300002,信義,6500014,蘆洲,0.8035,165,140,0,0
6300002,信義,6500015,五股,0.7459,165,127,0,0
6300002,信義,6500017,林口,0.8102,165,191,0,0
6300002,信義,6500023,八里,0.7024,165,59,0,0
6300002,信義,6500029,烏來,0.6973,165,761,0,1
6300002,信義,6800001,桃園,0.6777,165,609,0,0
6300002,信義,6800005,蘆竹,0.6600,165,260,0,0
6300002,信義,6800007,龜山,0.7394,165,330,0,0
6300003,大安,6300004,中山,0.8545,187,209,0,0
6300003,大安,6300005,中正,0.8378,187,115,0,0
6300003,大安,6300006,大同,0.8586,187,127,0,0
6300003,大安,6300007,萬華,0.8203,187,193,0,0
6300003,大安,6300008,文山,0.8529,187,281,0,0
6300003,大安,6300009,南港,0.8081,187,140,0,0
6300003,大安,6300010,內湖,0.8211,187,220,0,0
6300003,大安,6300011,士林,0.8416,187,176,0,0
6300003,大安,6300012,北投,0.8184,187,182,0,0
6300003,大安,6500001,板橋,0.7240,187,310,0,0
6300003,大安,6500002,三重,0.7306,187,206,0,0
6300003,大安,6500003,中和,0.7913,187,316,0,0
6300003,大安,6500004,永和,0.7688,187,148,0,0
6300003,大安,6500005,新莊,0.7203,187,291,0,0
6300003,大安,6500006,新店,0.7678,187,345,0,0
6300003,大安,6500009,三峽,0.6752,187,194,0,0
6300003,大安,6500010,淡水,0.7487,187,182,0,0
6300003,大安,6500011,汐止,0.8455,187,182,0,0
6300003,大安,6500013,土城,0.6727,187,202,0,0
6300003,大安,6500014,蘆洲,0.7584,187,140,0,0
6300003,大安,6500015,五股,0.7006,187,127,0,0
6300003,大安,6500017,林口,0.7443,187,191,0,0
6300003,大安,6800007,龜山,0.6957,187,330,0,0
6300004,中山,6300005,中正,0.8054,209,115,0,0
6300004,中山,6300006,大同,0.8734,209,127,0,0
6300004,中山,6300007,萬華,0.8097,209,193,0,0
6300004,中山,6300008,文山,0.8822,209,281,0,0
6300004,中山,6300009,南港,0.7635,209,140,0,0
6300004,中山,6300010,內湖,0.8110,209,220,0,0
6300004,中山,6300011,士林,0.8735,209,176,0,0
